file_path,zcr,spectral_centroid,spectral_rolloff,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
birdsounds\xc129577.flac,0.19623051753746878,2671.613266041238,4491.600261500833,-112.784294,56.06682,-100.486336,17.747366,-12.062103,29.988714,-12.963356,7.8550377,16.157373,18.818295,-0.69093436,11.6822815,3.310253,0.5521683,0.3575917,0.2527001,0.20885368,0.22406827,0.27665427,0.33754587,0.43460158,0.5517442,0.6630582,0.71575373,0.6999706
birdsounds\xc130283.flac,0.11124605439753446,1773.179636040994,3004.7452762801977,-452.84644,129.78012,-48.07633,-3.2175395,-6.878139,10.011975,-0.5929845,4.0753355,-9.768278,-1.2789203,-8.357595,-4.6297507,-3.575999,0.48398748,0.46058476,0.43271208,0.39102462,0.43383002,0.45561418,0.4459955,0.48454174,0.52532077,0.4912182,0.46966162,0.47196665
birdsounds\xc130409.flac,0.4111513783269962,4623.667958474873,7446.352004223869,-466.48395,13.4193945,-5.0067353,13.633233,-27.655281,14.066278,-18.766352,5.9771748,-15.083358,3.1824558,-15.053526,1.5580502,-12.617731,0.6423678,0.5984693,0.596953,0.5597758,0.5600453,0.5738505,0.5786235,0.59002686,0.60139495,0.6128034,0.618485,0.6140627
birdsounds\xc130426.flac,0.2314205804540521,3191.2833678059983,5803.30731051013,-519.1787,41.047688,-40.253307,0.15026513,-0.6903223,15.270197,-17.12323,-7.498541,-16.894333,2.615002,-10.771469,-1.7534628,-13.866952,0.40292066,0.4144137,0.37078062,0.38173842,0.40175602,0.37384546,0.35949737,0.350791,0.38190043,0.51103425,0.73756546,0.5069324
birdsounds\xc130639.flac,0.1251377375386067,2351.844258539393,4539.264246954358,-333.73126,98.61164,-17.914026,-12.426079,-1.4115332,1.8674817,-20.841213,-11.66088,-14.3875,-4.6880574,-8.260324,-6.1468797,-2.6599038,0.4363954,0.42399117,0.5032859,0.534093,0.40226814,0.39808452,0.45076343,0.56567687,0.6617196,0.56611484,0.4870634,0.4501547
birdsounds\xc130993.flac,0.11014058664075287,2277.9512596737422,4696.529047539893,-333.6045,87.720505,7.830428,39.561962,-40.45262,17.401787,-4.6957817,-9.648811,-17.94006,-4.968364,1.2001224,11.669424,16.384497,0.43419936,0.39883816,0.34126425,0.3607817,0.35052836,0.3030447,0.25139973,0.26735747,0.3228236,0.31484327,0.31312445,0.36638224
birdsounds\xc131316.flac,0.12925474793760927,2244.9943031226035,4151.498978621476,-365.4258,95.18121,34.213116,33.173862,-0.021711763,19.392462,2.4979436,14.850115,9.527202,0.97954893,0.004049968,7.8331556,0.11458365,0.5595961,0.5053079,0.52800363,0.6103347,0.56904936,0.47644156,0.48882246,0.52459997,0.49668857,0.4396808,0.42957002,0.47344577
birdsounds\xc132149.flac,0.4501474578879414,5070.703867021759,7387.3705990177605,-341.6595,0.57876116,-25.629786,-27.227682,-47.821712,-13.493683,-20.030554,-12.801773,-23.359697,-4.8652697,-11.061095,8.182768,-4.2705884,0.4930148,0.4488103,0.3436001,0.2875991,0.27080238,0.26315045,0.27120277,0.29646945,0.308703,0.33437073,0.37819389,0.42563862
birdsounds\xc132392.flac,0.31524201569733795,3730.7368131689177,5499.384684244792,-371.97574,5.28139,-21.427544,69.5032,11.169196,16.175076,-0.77305746,13.320547,6.3878155,8.568766,1.1343046,8.486861,6.090364,0.32712975,0.30883858,0.28511983,0.24455811,0.242254,0.23103793,0.27768537,0.2969238,0.27517992,0.25684974,0.2933604,0.38515827
birdsounds\xc132580.flac,0.15282825012099613,1749.3899529197963,2906.2737437714495,-499.5507,95.50453,-38.05758,10.282218,17.144203,-24.83524,-0.35757586,4.935916,-16.73277,-2.798527,-0.6318135,-11.572669,-1.8683987,0.5261777,0.55115664,0.5794406,0.5974173,0.5873187,0.60029954,0.6167809,0.6353277,0.6341235,0.5652395,0.5332237,0.52333164
birdsounds\xc132608.flac,0.24287303394039736,3433.9625721260186,6202.4375699644415,-327.9258,47.873028,-16.705767,25.799982,-10.665144,14.778369,3.73804,-2.1021104,-4.470736,2.9244547,-2.1316066,6.0130754,3.1943939,0.6546273,0.6357413,0.60800415,0.61791795,0.6070223,0.618305,0.5883117,0.56924,0.5644203,0.57257503,0.599204,0.63972825
birdsounds\xc132611.flac,0.2153391724748629,3533.449483438759,6470.392928045018,-343.87213,35.57538,-13.647199,24.93506,-11.8422165,12.0775795,8.37138,7.0175605,0.78714556,5.9588537,0.4731742,4.124913,3.610173,0.61155653,0.5429546,0.501254,0.4958653,0.515256,0.5876571,0.6173331,0.53589445,0.53797585,0.5700696,0.6129896,0.6149918
birdsounds\xc133054.flac,0.29349913004460143,3922.1778529192447,6781.452317091748,-373.55365,-1.8298895,-56.39784,-5.7821703,-23.355661,-6.458324,-13.394098,-14.646615,-16.486103,-9.581827,-11.869214,-8.824444,-9.853304,0.4890132,0.48750663,0.48917496,0.45199287,0.38266957,0.37257543,0.47059515,0.49228615,0.43857032,0.42281422,0.4215854,0.5102222
birdsounds\xc133444.flac,0.2600172017774126,3303.6108956524363,5020.484603876944,-422.44073,11.470662,-87.87848,0.1434285,-53.524227,-25.481102,-19.118818,-26.683134,-16.555412,-14.138897,-16.325438,-4.5968466,-6.0349565,0.6081925,0.58675814,0.51936024,0.47070688,0.39085653,0.37184015,0.3851076,0.39806646,0.43167698,0.47740403,0.5364677,0.6090959
birdsounds\xc133471.flac,0.3456432658911617,4176.133549047005,5786.05917147903,-342.0098,-121.01467,-113.41331,26.512238,-4.253523,29.070503,17.99016,-10.335824,-9.568181,0.65306914,0.20855072,-5.4083443,-3.5337093,0.30891097,0.32406843,0.34967852,0.33341503,0.2807309,0.29243213,0.33621007,0.3688697,0.47236028,0.51130235,0.3537595,0.28757045
birdsounds\xc133862.flac,0.2326160978494421,2715.6013182973397,3622.4873836135403,-322.968,97.47747,-38.03693,-24.860357,-21.114666,-5.392067,9.915622,1.1696721,-4.3139157,11.023963,-8.091978,1.1933311,-1.2398852,0.4601447,0.36601222,0.31538984,0.29458755,0.31440565,0.34205008,0.36619952,0.447176,0.4908102,0.5331696,0.58070296,0.5320528
birdsounds\xc133872.flac,0.3944528493052492,4444.072352850753,6045.7293590786285,-402.7503,12.313807,-11.160348,25.089815,-47.735718,17.641645,-6.145981,-0.14003354,3.9984226,-1.4466647,1.4700395,0.53668183,2.506145,0.33368313,0.3658667,0.4007402,0.40930992,0.32485807,0.27806377,0.30907413,0.35060504,0.36650366,0.33492067,0.33727267,0.36150736
birdsounds\xc133880.flac,0.28304267871248023,3328.7007552589307,5273.049420542062,-167.99739,69.84227,-46.99091,10.396753,-55.546135,20.459139,-1.8589098,2.7236638,-3.5445693,3.7568684,-1.7167962,-3.6444633,2.6225836,0.49265793,0.41870132,0.38546908,0.3687808,0.36942786,0.42055276,0.41619217,0.4172205,0.44636735,0.47386158,0.496571,0.50578743
birdsounds\xc133886.flac,0.20905672981710158,2965.7678052103834,5128.5547603098785,-258.46808,72.14677,-25.582573,9.847218,-17.165926,7.278766,0.1424498,-1.182459,-1.173923,5.344883,1.3172193,2.27017,-0.5507446,0.5004218,0.520383,0.5637993,0.54935575,0.5359155,0.5426351,0.58497876,0.5917502,0.5755788,0.5380098,0.51395786,0.49545324
birdsounds\xc134042.flac,0.6105242214650304,7251.798157971239,8999.597390686089,-573.7859,-80.63902,57.4522,-27.008093,-1.6353914,20.919947,-27.323832,22.19324,-10.6452675,-0.8792573,7.315471,-6.801275,0.95771986,0.16984105,0.11420619,0.13371976,0.5390102,0.65805537,0.3297575,0.22170305,0.1844755,0.18918826,0.29414085,0.39445978,0.28079763
birdsounds\xc134291.flac,0.3504174273947011,4179.740632703452,5646.2048074473505,-361.66666,-117.012794,-118.18964,22.196913,-22.133852,32.478447,23.494814,-2.1960125,-4.8715096,-6.289839,-3.6780064,-2.9767838,0.38255575,0.38083574,0.36501956,0.37553176,0.3512499,0.33809885,0.4065716,0.3810428,0.39729849,0.41159183,0.42028826,0.4499094,0.46407402
birdsounds\xc134671.flac,0.1133716724537037,1831.823885153079,3321.393453663793,-387.48486,99.64623,0.46699986,-2.0273373,-8.028778,-14.595321,-7.564276,-4.758457,-2.175632,1.795873,4.2099495,4.928404,2.4456968,0.32544824,0.3942238,0.53379697,0.4019045,0.4069289,0.44945946,0.48392874,0.3650547,0.34940922,0.29579133,0.2873019,0.30224055
birdsounds\xc135270.flac,0.25089679126560877,3498.633217224294,6712.611959181517,-411.71774,43.034943,-32.051277,-12.46869,-20.920078,-3.9751613,-9.827066,7.603348,-15.345358,-1.5737582,-6.192743,4.580841,-9.10077,0.53658235,0.50654167,0.5599811,0.5434311,0.5086198,0.46810475,0.41759574,0.40228605,0.4326997,0.48570216,0.55196065,0.5803946
birdsounds\xc135521.flac,0.02655408473196393,902.7064400765679,1504.3164747463677,-405.83545,64.112114,27.61953,25.23922,8.377003,11.1543255,23.276587,19.60346,12.672429,16.180891,14.612827,9.809483,10.634513,0.6524596,0.69085395,0.72065127,0.7464979,0.7784687,0.7704148,0.7358908,0.7076899,0.6799385,0.64973044,0.618895,0.59947544
birdsounds\xc138979.flac,0.23272986220746658,3397.8066922634684,5420.423959445811,-360.55478,65.98517,-11.210494,30.53904,-33.08929,24.252188,4.443912,0.44510347,-7.623028,3.3037152,-5.9465613,-2.3646836,4.2130704,0.35995582,0.36208236,0.35721895,0.35308406,0.35889307,0.41286665,0.36959854,0.43183148,0.4921442,0.4723172,0.45588955,0.4173303
birdsounds\xc139372.flac,0.37352091687102335,4076.752691619098,6103.401464015277,-439.30646,28.279524,-16.55133,32.659496,-14.1755,10.472644,-17.542782,7.434068,-16.69571,-1.3615797,-10.811378,0.046735972,2.2657528,0.36352167,0.34483698,0.3616484,0.3756544,0.3665962,0.33538133,0.377297,0.38223034,0.42409214,0.43778184,0.499412,0.45726523
birdsounds\xc139552.flac,0.48133075971407624,5611.702003020428,7581.281967386822,-544.5023,-110.79619,-5.336649,49.639034,-15.664907,-7.160575,-9.078325,21.394794,-3.8182266,-9.203943,3.081268,2.3767838,6.9997997,0.29605025,0.2843331,0.25029588,0.28904554,0.36672816,0.37158567,0.47307637,0.52405435,0.4287958,0.32373032,0.23235534,0.23375006
birdsounds\xc140557.flac,0.22288706001365055,3814.1650797664297,5566.90409120271,-351.72266,3.1607854,2.7732425,78.42803,-19.98691,59.397705,-21.620462,18.702599,4.132078,4.210183,5.576782,3.1940908,10.140227,0.2996759,0.35281718,0.56877744,0.77587557,0.6062711,0.50957423,0.41419286,0.4052321,0.401837,0.3424411,0.30508825,0.28913298
birdsounds\xc141026.flac,0.1889467764172201,2652.4282644999325,4103.418466759814,-300.1649,56.146503,-55.85466,45.85623,23.49166,31.018242,-13.532158,-2.1766777,11.852439,-3.182562,-16.58142,-10.344102,-6.4345536,0.45723203,0.4823158,0.5358676,0.35678667,0.2277141,0.20511724,0.22944759,0.28199828,0.3559506,0.40003496,0.4822064,0.49992675
birdsounds\xc142431.flac,0.4262373576792636,5143.999174547249,7329.3520905250725,-453.59225,-62.329834,-42.631298,4.522244,-9.025975,21.042955,-7.661896,6.924658,0.9067046,-1.2357268,0.4371782,-3.9305718,-0.37917343,0.34037653,0.36230198,0.4677751,0.39446697,0.32651493,0.37047124,0.38746148,0.39024103,0.42268604,0.37681028,0.34947848,0.3514622
birdsounds\xc142697.flac,0.26264151674937963,3314.1915552934133,5246.936295653691,-351.35995,46.69606,-26.19187,59.29126,-30.789955,18.826555,-17.692661,-15.965285,-11.684354,-14.305345,-9.186047,-11.992342,-4.158321,0.48720866,0.49970457,0.49773908,0.46989426,0.4589489,0.48037434,0.46711564,0.46862212,0.4304725,0.39964658,0.38147742,0.4296417
birdsounds\xc142908.flac,0.25288916836265757,3461.1347567636144,5877.908504710478,-404.2962,-13.150971,-94.98269,-18.545439,-13.305127,-7.128812,-20.094513,-13.007729,-8.572608,4.4581647,-15.430026,-6.4598613,-0.6309872,0.5209208,0.39092338,0.3494732,0.29450917,0.28345788,0.32550916,0.38444147,0.45872873,0.5135777,0.586691,0.58037245,0.58147746
birdsounds\xc143002.flac,0.16122837651997685,2313.1480321809013,3889.667041383179,-335.06036,71.71003,-78.55322,-10.119458,9.007434,30.260979,-3.3962276,-1.4848928,-20.068825,-6.3787184,-3.3585212,-1.654699,6.1399827,0.33807254,0.40367302,0.46372542,0.56074923,0.61348444,0.57050997,0.5080786,0.50432557,0.41925278,0.32894337,0.27726358,0.26280984
birdsounds\xc143005.flac,0.191211344966968,2517.2870888272387,4397.6850443324065,-299.45175,74.96976,-77.19176,1.4412531,-0.51447016,38.69862,-8.15405,1.2425444,-15.7583065,-10.669842,-3.5584912,-2.5606568,2.332328,0.3626677,0.3822246,0.43728966,0.5548899,0.6078075,0.5149904,0.39769974,0.38311335,0.38656586,0.34288442,0.30651608,0.3189523
birdsounds\xc143170.flac,0.21939524052202422,3067.133335733855,5326.7019080730915,-327.99832,31.960686,-85.40745,-15.238598,-41.414677,-8.568523,-11.005455,-10.642187,-23.483728,-11.782135,-12.840735,-7.9418364,-10.703164,0.6375546,0.6365237,0.5278718,0.49731478,0.49334642,0.4815224,0.46400145,0.4965803,0.4724581,0.4147636,0.39208832,0.47981447
birdsounds\xc143465.flac,0.3938344172270694,4945.9902572606925,7030.910956128142,-554.2724,-65.9362,-17.991838,53.782665,-25.83388,-10.110806,13.230635,1.554906,-6.3923674,1.62449,-0.84923434,3.957051,-3.2072086,0.41472113,0.42160794,0.3220591,0.2855721,0.26407287,0.28935313,0.30532277,0.31713217,0.35260507,0.39205596,0.35816398,0.35541174
birdsounds\xc143894.flac,0.052053855613425924,1457.6259030956774,2927.7021484375,-301.57773,131.50012,2.236243,10.266763,-2.6842084,23.4794,3.8342202,4.801592,17.428234,11.702755,-2.9213994,7.121081,7.4568133,0.6502129,0.5664657,0.6053756,0.6276001,0.6144127,0.6340893,0.5963222,0.57417643,0.591708,0.68477833,0.70244575,0.69582015
birdsounds\xc144382.flac,0.14912805637391677,2368.209142983706,4366.812582576976,-368.79346,94.87292,-23.360722,12.699234,8.613267,8.392871,3.603248,9.147598,-1.2718843,3.9867127,2.3600516,-1.2501507,-1.451447,0.4277821,0.41849673,0.43545577,0.4378483,0.40897357,0.45714602,0.4818711,0.4124816,0.35474065,0.3984615,0.4724909,0.46037722
birdsounds\xc144991.flac,0.070263671875,941.5544890664117,1556.5135444972825,-369.65237,182.07956,-27.31234,-9.517884,21.926495,-17.343662,-27.805323,-8.695245,-5.0974517,-11.650563,1.4806544,11.881964,4.81656,0.6776403,0.54849124,0.47101232,0.32496583,0.26159644,0.2652889,0.30092844,0.33782488,0.35513157,0.42531136,0.5167577,0.6118152
birdsounds\xc145533.flac,0.24646183648659692,3128.9872323469817,4919.590748802202,-381.6702,57.278194,-21.110285,30.875246,-28.622643,3.6197596,-6.2993183,-25.415674,-10.243809,-16.90495,-3.7451637,-7.3672237,-0.10216302,0.48019588,0.38641647,0.35289267,0.3754012,0.31299695,0.3081672,0.30892262,0.31301218,0.345227,0.40301096,0.46882772,0.5033334
birdsounds\xc145534.flac,0.23727439186789773,3191.451693455525,5208.0156139026985,-338.4956,60.866875,-28.217344,28.486475,-29.576246,6.469748,-10.852725,-10.179785,-15.157888,-5.8900347,-6.2992163,-4.4983764,0.008834062,0.46342605,0.444843,0.40271378,0.39833924,0.38427097,0.3850359,0.4094207,0.44114557,0.4460831,0.45990106,0.4657361,0.4662318
birdsounds\xc145537.flac,0.15982446915064102,2550.020790576364,4355.038569523738,-392.85843,85.86861,-32.727802,17.38857,-17.906324,8.84742,-15.654743,-31.23871,-21.924532,-13.535498,-12.631208,-7.765726,3.2387733,0.37724975,0.28063974,0.19955376,0.19542196,0.22823894,0.26035964,0.32470632,0.4321084,0.5236635,0.5426985,0.5886428,0.51492906
birdsounds\xc145738.flac,0.05745110920394488,1850.6369556742786,4733.707691507998,-205.7995,101.02499,38.275707,9.889189,13.796103,20.219368,6.7983155,6.3351665,-4.2882576,4.4523115,4.3967557,9.296631,4.247648,0.63085246,0.6444712,0.6771956,0.68677217,0.62708586,0.606888,0.6284851,0.64793736,0.5749474,0.56242734,0.5625681,0.58778244
birdsounds\xc146062.flac,0.13242659029542567,3179.3306178468383,7144.720901043321,-414.99118,57.46206,13.888914,22.737051,15.912777,9.903587,2.1259146,9.96133,1.0520918,-1.6678087,-2.6698735,3.1814222,-0.35962158,0.53023887,0.51820856,0.5220312,0.5435332,0.53647864,0.594274,0.6449495,0.62401074,0.5856969,0.54570425,0.5810405,0.57238823
birdsounds\xc146260.flac,0.31181210720284985,3803.7220243336606,5565.285284768883,-462.54413,-23.317038,-33.98963,63.40499,5.3045354,5.5502725,-6.5876927,-3.4842174,-4.7802696,-0.49808407,2.1401923,-2.4790256,0.058665387,0.3380092,0.3231973,0.32745254,0.3502711,0.38785723,0.37629125,0.3564947,0.34670937,0.34529403,0.36297894,0.33858898,0.3409765
birdsounds\xc146707.flac,0.3995266613838318,4776.644838344834,7461.380889852893,-309.86404,-108.611145,-118.25524,-59.496456,-23.734638,26.174206,17.24747,42.25119,8.253588,1.3041157,-18.54868,-12.354402,-13.967115,0.46320006,0.41491714,0.3374389,0.30741173,0.35997447,0.3275821,0.27374327,0.29754934,0.37785408,0.4536388,0.45466816,0.45689997
birdsounds\xc146753.flac,0.3234972347508591,3635.4082009774293,5614.875211420747,-464.80853,57.332455,-5.087245,52.457886,-19.903904,3.5694013,-11.424033,-2.2390866,-6.5691247,0.36290056,-5.8788147,-3.6371596,-1.1400923,0.41729116,0.343092,0.35364544,0.31859,0.321451,0.34878594,0.40731314,0.36769938,0.39218783,0.39278078,0.4175711,0.45507497
birdsounds\xc146755.flac,0.30709260716426856,3899.209971148623,6540.645901247752,-551.4748,24.08688,-6.1655016,33.24085,-18.382305,1.9315332,7.1356726,-4.9364743,-7.2135615,1.9970157,-2.2289677,-2.3010442,-0.5992652,0.43834567,0.43288973,0.40284622,0.38229284,0.398247,0.51273555,0.53366375,0.49234894,0.48957112,0.4508471,0.45081744,0.48699528
birdsounds\xc146756.flac,0.2708804963678361,3192.756717000011,4890.366893537426,-454.06934,69.23808,-30.734852,5.8793206,-21.898129,-3.8521461,-1.1347791,6.4428725,-17.880781,2.0424132,6.2213664,3.315119,-5.3500915,0.2785974,0.28751296,0.44404754,0.5193639,0.49209976,0.45186213,0.3968545,0.34928146,0.31829256,0.3222107,0.3103273,0.26618406
birdsounds\xc146757.flac,0.04884132179054054,954.5016943070821,1485.0011877111488,-342.13742,172.52766,31.28707,0.43800312,4.0255623,17.300184,10.240029,12.221058,0.7315591,6.9188924,7.216497,2.6707184,0.3628151,0.6033775,0.60177433,0.60067433,0.5824467,0.5735224,0.5736374,0.58067507,0.59385985,0.585695,0.64852434,0.6246776,0.6090452
birdsounds\xc148426.flac,0.2893773351114375,3386.982389274462,5119.024240616362,-330.70966,41.912777,-43.17623,61.11673,-30.895264,17.706156,-17.171743,-21.374655,-2.4637203,-5.3602266,-3.6398954,-9.618687,3.2082736,0.40260893,0.3904481,0.36474204,0.3410162,0.29151088,0.24022965,0.23731229,0.29118553,0.370666,0.4018755,0.41289562,0.47136316
birdsounds\xc148465.flac,0.4048562757115855,4313.0555104527975,5523.735859713767,-264.03433,-10.575839,-47.48741,67.12481,-59.18499,29.674944,-10.535373,-12.215982,-2.9865935,-16.150972,-2.1432362,-6.6673484,-2.8190138,0.5614954,0.54964644,0.4947111,0.50260544,0.49666342,0.34949806,0.21918063,0.17782506,0.20281139,0.24283648,0.3458804,0.49209604
birdsounds\xc148528.flac,0.14309842469262296,2872.1911454804213,5632.736856429303,-382.90314,51.362343,-35.144608,23.339321,3.1567364,29.690357,8.056978,14.403575,10.235997,13.034332,5.5768824,5.9286747,4.3790283,0.64574796,0.6049279,0.55361336,0.5512823,0.5413898,0.5484431,0.5767092,0.6849792,0.71493024,0.72758156,0.6673752,0.61957854
birdsounds\xc148889.flac,0.12093650688559322,2689.2133887778373,5952.757547669492,-390.57074,75.136314,-8.213412,18.775925,10.738675,24.633955,-2.8163664,5.5754533,-1.9124769,2.843159,0.41011474,4.792617,4.7641907,0.74147964,0.68606144,0.6874096,0.7197724,0.66392165,0.62730974,0.6454683,0.71353,0.7068099,0.7047652,0.6973226,0.75077677
birdsounds\xc149146.flac,0.2609805726168448,3228.241458235803,5076.927807456569,-424.99356,52.65419,-22.84309,27.349922,-40.76026,-8.045898,-0.06142345,-18.841759,-0.39342144,-11.191654,-13.210399,-5.903345,-13.850448,0.4784596,0.4555124,0.5246823,0.466243,0.37422052,0.4132746,0.45789778,0.49642307,0.49032268,0.43934914,0.40489697,0.41450253
birdsounds\xc149806.flac,0.12112798171971396,1976.3248297878608,3545.0499974805452,-256.32098,104.81892,-53.080627,6.0895634,-24.508482,-23.378105,-21.356726,-11.934503,-12.922196,-13.032348,-15.828284,-13.767937,-18.628107,0.48532066,0.5150208,0.5965881,0.6064075,0.5089598,0.44851324,0.46261644,0.5060954,0.54686016,0.54533726,0.50283283,0.47594962
birdsounds\xc150291.flac,0.3790927927606545,5090.711216027699,7899.621080372432,-485.77094,-35.62599,-16.189154,32.683395,-5.8941135,-18.4373,10.277757,11.540348,-13.655867,-1.8719333,10.058797,-1.2686695,-7.4358473,0.21706188,0.21050182,0.36131838,0.5041487,0.5206753,0.55459374,0.57099766,0.585578,0.54430926,0.4544401,0.3392688,0.25783265
birdsounds\xc151150.flac,0.37730966244103775,4566.726995419036,7067.53753086306,-391.18445,-63.5914,-64.98471,10.187308,-19.607536,3.8192568,12.360289,13.838016,4.884515,9.068292,4.0731435,5.067369,2.484152,0.5064565,0.4995009,0.4377535,0.42788813,0.43070236,0.4542461,0.50611544,0.48857766,0.48938385,0.5083064,0.49781656,0.5259527
birdsounds\xc153129.flac,0.15071784251675355,2491.9138496751034,4874.729172968634,-454.40982,83.61209,-23.249594,15.196842,7.8190794,-1.3599204,-0.953378,5.439259,-5.1534777,-8.271282,-1.8676078,0.87890804,0.4157643,0.5588477,0.54536617,0.46395543,0.4925929,0.5323139,0.54405683,0.4949873,0.39182225,0.37067726,0.38803938,0.4163893,0.49812278
birdsounds\xc153131.flac,0.24634038185586735,2990.957661839435,4780.778503417969,-347.81406,35.969036,-40.362713,11.915499,-16.554012,2.171298,-4.999991,-22.95182,-16.055683,-11.919951,-7.539682,-9.182118,-6.7368827,0.43123963,0.39982107,0.40697226,0.37405407,0.3951955,0.4278417,0.48107827,0.54402983,0.51908106,0.45503807,0.44661602,0.43385103
birdsounds\xc153833.flac,0.16135583227469344,2797.6245795460436,5241.784989907925,-364.11185,73.38179,31.968994,48.79258,-13.39125,29.242409,8.225607,-2.169683,1.370995,1.3402394,-0.46531248,1.740537,1.4081823,0.5678956,0.60302615,0.56276226,0.5404016,0.476993,0.4924648,0.47914317,0.4588219,0.44347498,0.45120633,0.46999514,0.51853347
birdsounds\xc154285.flac,0.14518257180507746,2200.8248051527858,3828.717482233622,-354.65436,92.84056,-79.42722,-2.8129518,-25.255674,6.9963045,-2.8510144,-7.666267,-14.774106,-11.204694,-8.437107,-0.17487991,-6.1447396,0.37519172,0.38457948,0.45222917,0.42973745,0.41207984,0.3607374,0.33472067,0.3493319,0.30733997,0.28752506,0.31711912,0.35383433
birdsounds\xc155975.flac,0.2865454903088953,3688.6944675213613,6283.931300951087,-328.16638,16.406244,-45.68579,-12.143363,-41.087303,3.5377119,-19.855001,-19.86281,-17.723295,-1.4205922,-13.105718,-12.382102,-11.865348,0.38143831,0.39654493,0.3391026,0.29337525,0.3017942,0.35361323,0.41154858,0.39505967,0.36700976,0.4793476,0.66368765,0.42348054
