file_path,zcr,spectral_centroid,spectral_rolloff,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
birdsounds\xc67089.flac,0.11371049329890925,2855.3524911105806,6892.691367948987,-481.88828,72.132225,38.5345,6.525485,-3.193458,-14.950143,-10.9858265,-7.137958,-13.365916,-15.056249,-19.963713,-17.018713,-17.99825,0.362029,0.33508167,0.32305515,0.34673125,0.36291066,0.37533337,0.37445483,0.39029467,0.40893748,0.44238043,0.48203412,0.41751763
birdsounds\xc67229.flac,0.14150514855849006,1813.6466087168017,2272.884375648161,-334.29266,116.53596,-123.40099,-52.546494,27.756657,37.22979,-24.324377,-23.624863,-3.1785846,-13.809015,-37.60394,-10.921706,10.049256,0.46488568,0.18730715,0.1119417,0.074262224,0.0680914,0.09382176,0.19837141,0.37196547,0.3830603,0.25851753,0.51463604,0.8290406
birdsounds\xc67307.flac,0.3702250436567437,3979.789379148679,5426.915282488846,-355.6719,41.242332,0.19287367,43.6345,-53.541107,20.576384,-0.86110383,-29.205313,-3.2797315,-8.3844795,-19.163883,0.97803056,-8.708276,0.5417251,0.4681261,0.43055543,0.4010308,0.28011757,0.17012097,0.20766239,0.20522717,0.17504254,0.18410604,0.3640542,0.55378276
birdsounds\xc69792.flac,0.3283311336888171,4302.46207374878,6385.560866199651,-389.9959,-107.16481,-80.76701,58.66634,15.192192,-6.658003,-9.606879,6.053598,-7.6438394,3.861631,2.5591044,1.0747322,-3.7687628,0.2583539,0.2632641,0.3518427,0.47818297,0.52282876,0.749705,0.6665228,0.69282126,0.49957728,0.37290713,0.2768181,0.25032422
birdsounds\xc69855.flac,0.24686593055101375,3219.7097276816407,5381.427716491579,-291.79343,41.548805,-54.403,6.7263913,-15.8967,-1.5271919,-16.128357,-4.3621182,-10.265882,-8.99803,-14.764213,-2.54332,-3.8044295,0.46761912,0.4918295,0.4462688,0.36327183,0.28289947,0.26660752,0.29415616,0.3103199,0.3330065,0.340444,0.39825618,0.46061856
birdsounds\xc70124.flac,0.25607769691780824,3203.565032715479,5108.348325128424,-378.50034,65.069824,16.271555,26.85961,-25.931463,-2.1474836,6.4052997,-1.9036063,-4.6457477,9.159973,-4.89543,4.3942976,0.77306736,0.43975055,0.4053745,0.35581216,0.33267286,0.40684426,0.42381114,0.4337058,0.4740661,0.48246223,0.53237015,0.5189168,0.48204502
birdsounds\xc70129.flac,0.39017427884615385,4163.044166317121,6191.381494482081,-380.40988,-5.332194,-85.147385,-5.105861,-32.772125,-24.553234,-25.167727,9.463421,-11.943742,-5.463877,-12.32007,3.7826393,-4.3131175,0.3420845,0.3711108,0.301048,0.31197453,0.3400834,0.32239634,0.24988768,0.22961606,0.23925152,0.43810135,0.31431666,0.26375026
birdsounds\xc70132.flac,0.3228289947058513,3797.538898888119,5658.110667181559,-398.516,-7.725428,-95.615364,-22.58874,-36.0229,0.5778413,-13.007449,-1.5375221,1.4399323,0.9952626,1.2046752,5.232412,2.9657993,0.4694537,0.49683443,0.476447,0.44624177,0.44152296,0.41506997,0.45101315,0.4410026,0.4264248,0.46568045,0.49690044,0.49439958
birdsounds\xc71024.flac,0.3394847565874036,3750.5508251272454,5337.111834093465,-360.23325,29.050169,-70.00961,-12.065118,-55.107796,-19.739086,-29.758526,-12.521513,-18.118147,-21.645624,-16.193853,-6.4077234,-9.627948,0.3699952,0.40170962,0.41973472,0.4270354,0.41568014,0.38447914,0.31773868,0.29184774,0.31811446,0.40253755,0.45378232,0.4433477
birdsounds\xc71454.flac,0.3957439066896101,4679.54470382122,7603.765221500704,-220.38208,18.636822,0.69055486,-5.32733,-23.136492,2.2860146,-20.259779,-9.091977,-12.92983,-11.74478,-10.183044,-5.297369,-12.340477,0.44244468,0.5006512,0.5919449,0.5120225,0.44205585,0.41032693,0.49022946,0.50772405,0.42536,0.4207268,0.46031362,0.4663136
birdsounds\xc71748.flac,0.3627162468786016,4060.266595371899,5936.198654497215,-434.30936,-2.2759542,-41.725178,25.55201,-27.30159,13.053469,-1.6022652,-1.0734953,1.6453813,-5.1262007,1.4935373,-0.8147992,-1.6080133,0.5516541,0.6492592,0.6092821,0.5736662,0.57045984,0.5650062,0.52876836,0.4745488,0.44622856,0.41560668,0.40824646,0.45134866
birdsounds\xc71943.flac,0.21246479832848839,3404.8256519179504,6691.9436432594475,-435.50662,48.85359,-20.991585,-0.43166032,17.335129,7.760288,3.564798,20.535471,19.26326,10.407758,3.335238,9.548558,-3.3815458,0.5777323,0.65233266,0.59911734,0.5053644,0.44043338,0.43948975,0.50592184,0.52837586,0.4838491,0.47413528,0.47585368,0.4966279
birdsounds\xc72629.flac,0.4895515625,5801.615605441629,7771.556953125,-435.8658,-189.15741,-22.401785,63.4961,-0.19090375,-1.8746907,-21.297997,12.054004,6.191821,1.0135947,-5.7413564,9.065911,-9.578088,0.30717003,0.23596172,0.25390068,0.43876973,0.75977206,0.3269943,0.1991258,0.21506062,0.22167088,0.23745151,0.35987,0.52955043
birdsounds\xc72861.flac,0.18440226928773829,2972.7211658143883,6067.531900538544,-276.13354,77.17571,3.2056954,13.492341,2.126542,5.9027367,-1.4479574,6.896385,1.8868042,-0.57959455,-3.3060925,-1.2008682,-4.2914753,0.4101099,0.4574033,0.4627293,0.40658218,0.39827093,0.42984504,0.43264183,0.5371448,0.5833174,0.47522166,0.44659358,0.4306272
birdsounds\xc75092.flac,0.1114093294411447,1996.555745161216,3777.8640648201267,-467.94223,90.87773,-11.156191,40.179165,-21.232271,-21.097536,-19.544847,-32.217655,-26.089472,-14.526491,-18.277128,-3.6533158,0.3211682,0.36729878,0.23217909,0.16911046,0.14665024,0.17623901,0.18702352,0.21043465,0.27621502,0.42616776,0.6158023,0.6701105,0.5491361
birdsounds\xc76241.flac,0.24986965530988195,3424.548339303005,4718.776784811143,-401.39993,-82.396385,-111.18074,45.657093,31.79061,-3.566488,-9.218272,8.328943,-10.952396,-8.970076,15.54197,4.743675,-20.91566,0.05858332,0.08607349,0.17715052,0.30615452,0.33978257,0.37882432,0.44582143,0.39867643,0.249062,0.13741873,0.11519231,0.079522066
birdsounds\xc76740.flac,0.18961111393865362,2512.0730555759487,4235.751730456026,-327.25427,108.559105,-15.886873,22.04221,-36.91879,6.7578254,15.140795,-5.406899,-0.6923797,4.8052616,-3.0244231,3.7559812,-0.42408478,0.56202525,0.5455931,0.54485005,0.5665749,0.4553635,0.39732045,0.40363032,0.4561336,0.45835555,0.47008097,0.4822067,0.53131753
birdsounds\xc76742.flac,0.15523719421904958,2127.155904056694,3582.901469899086,-297.66153,129.99373,-29.710026,1.8857604,-32.21162,10.892181,9.725424,-5.534665,2.9073644,7.3389974,-0.3175155,0.89415544,-0.5483722,0.47698477,0.47501072,0.49286395,0.53224474,0.5115981,0.50708294,0.51326865,0.54572254,0.54975027,0.5579073,0.5513509,0.51324207
birdsounds\xc76760.flac,0.25358066351099234,3343.877742582766,6062.877900930314,-365.35602,65.62795,6.3516803,28.148144,-23.029425,-3.5498126,4.925307,0.58403295,-0.3475781,4.6829185,-6.5461717,2.179322,-1.995519,0.5231457,0.4960853,0.41009656,0.38945472,0.38032869,0.39033505,0.42954993,0.47162947,0.53358424,0.57677984,0.5420761,0.5261651
birdsounds\xc76761.flac,0.19771751872482377,3105.7570810792504,6351.481734445808,-378.5454,72.10869,8.293585,23.734169,-9.919741,-4.605449,-0.9838254,-1.8948365,-2.952974,4.347387,-5.2060647,3.075631,2.5845685,0.51659614,0.48263395,0.442501,0.44733858,0.48578268,0.48669127,0.49187988,0.4678165,0.5208111,0.5742904,0.57315123,0.5243943
birdsounds\xc76762.flac,0.2656827710896829,3383.0070656982953,6209.20051975494,-356.27542,66.99579,3.1569629,19.597841,-22.69086,-0.7164172,5.079923,7.864149,0.38643283,7.572392,-6.109186,-0.6020275,0.92352355,0.47770008,0.425701,0.35857803,0.3556975,0.38929057,0.40247497,0.43691155,0.50606966,0.59295344,0.62021303,0.5999554,0.571142
birdsounds\xc76765.flac,0.2558004728618421,3284.1495668318807,5733.3422645970395,-399.69464,58.54455,-4.4095836,34.149353,-20.352774,2.960125,8.10229,2.0330532,1.0531386,7.887944,-6.186063,3.0361688,-6.9624853,0.43305087,0.4180778,0.3245424,0.30083108,0.3135695,0.31909847,0.3284658,0.361275,0.40680173,0.52240366,0.59225774,0.50526416
birdsounds\xc76767.flac,0.27174499137269936,3988.1013274664115,6418.083481115797,-285.93924,18.045162,23.63392,49.568394,-22.022371,14.973145,-0.5378162,7.4536104,6.7213,7.324412,6.5460544,4.6871295,3.623832,0.49190867,0.5873273,0.64138263,0.56662977,0.48803785,0.48518512,0.51226044,0.5619988,0.49946383,0.40062755,0.402181,0.4319782
birdsounds\xc77429.flac,0.28705264176633916,3773.573423832542,6085.523738478148,-297.90884,17.156725,-16.540215,48.55427,-2.4115627,-4.2708178,1.2515038,5.9166813,-4.0053015,-1.2394791,-3.5427196,2.5780437,-2.7832716,0.34162658,0.36600393,0.38792506,0.3722572,0.3425621,0.3531012,0.38636994,0.38861176,0.4414778,0.43321255,0.37107295,0.35486105
birdsounds\xc77645.flac,0.31535161927688954,3334.4743862082223,5579.50957542242,-322.13736,93.90064,8.764539,2.6471674,-28.10308,20.808796,-27.414547,6.355801,3.8084152,-20.259604,11.758216,-14.997737,0.96382,0.38521197,0.35724613,0.40828383,0.41280496,0.42694837,0.5651074,0.69400585,0.61327726,0.45220596,0.352428,0.32135582,0.32254103
birdsounds\xc78951.flac,0.3240138647082158,4003.268357879389,6659.089916751146,-288.62103,18.727657,-23.594185,10.597615,-22.83254,-14.247885,-8.269764,-6.3794723,-25.648619,-11.286796,-3.3373542,-10.688182,-5.685178,0.4266283,0.39962322,0.4199965,0.4306942,0.45843187,0.5117275,0.53973657,0.54428184,0.5512427,0.5455478,0.43257245,0.4176132
birdsounds\xc78958.flac,0.4184870391825317,4565.506632303769,6298.13826872495,-332.1704,-27.216204,-59.580757,26.705763,-31.845514,4.018942,-21.510365,-2.7286413,-23.638292,-12.484948,-8.386459,-8.598688,-4.134149,0.19958055,0.22639547,0.25278428,0.30654222,0.37947974,0.40769306,0.4001376,0.36276495,0.372326,0.43969703,0.32215056,0.22581573
birdsounds\xc80356.flac,0.28533554667354305,3835.0064373600653,6802.493231046931,-333.92465,24.975603,-3.0983737,43.346275,12.368344,9.118897,4.4561906,0.8032566,1.9323736,4.361156,-7.5893393,0.26839465,-2.0544372,0.49516276,0.44564784,0.40482947,0.38363558,0.33220628,0.40530777,0.44792503,0.45324644,0.44523177,0.4429183,0.49647057,0.57140553
birdsounds\xc82701.flac,0.12432458314308795,2273.557373995773,4391.775129403449,-445.7854,76.36387,-53.525894,-32.00597,-20.385082,-23.700323,-32.38307,-18.946154,-21.376333,-27.371067,-18.776085,-5.657648,-1.5297996,0.43209824,0.480818,0.5370803,0.607053,0.4849519,0.4048485,0.41900474,0.3920169,0.37488106,0.3853,0.37707838,0.38679895
birdsounds\xc82715.flac,0.3568050619188126,4256.299200300395,6163.964110280311,-401.01007,-41.12196,-73.64104,10.467527,-45.748222,-17.959913,-21.975864,-17.053562,-15.683222,-13.95167,-11.305537,-5.2100577,-8.505686,0.45477828,0.43392485,0.41785356,0.46323475,0.50978494,0.46061367,0.4283032,0.43165478,0.42036378,0.43176025,0.47600895,0.4705139
birdsounds\xc82971.flac,0.10492786386395028,2004.0680570084492,3938.3157803867402,-365.80267,73.08703,-17.561584,0.5518205,-68.9184,-55.843204,-24.612778,-43.85481,-44.18668,-20.564817,-21.82573,-1.3735822,4.127041,0.40185955,0.28048968,0.20937078,0.15743047,0.14873622,0.1758203,0.3182862,0.44320214,0.50437576,0.50899184,0.49227458,0.4928593
birdsounds\xc83357.flac,0.3198104427899687,4472.779597907484,7543.038022032352,-356.04776,-80.27987,-80.857,11.914978,28.092054,19.812525,-3.196466,-13.230836,-12.356843,3.1361206,7.537581,7.653602,-3.54472,0.34102082,0.310776,0.35486352,0.39519724,0.4172943,0.40313026,0.42455575,0.41151157,0.46554643,0.44682068,0.40840045,0.39035463
birdsounds\xc83705.flac,0.3668982100813356,4439.915062760315,7228.4271240234375,-543.7595,8.29441,-0.016068237,27.51948,-21.884623,7.660454,4.4899697,-8.409036,-3.030359,-3.696086,-1.9119037,-6.0370255,-1.4725634,0.48019457,0.48537686,0.49864164,0.5399819,0.5242782,0.5078326,0.46942276,0.45022443,0.47370383,0.51155466,0.58205694,0.53179747
birdsounds\xc83760.flac,0.45540351655579825,5163.494991282985,6493.48363656672,-318.1661,-14.724691,72.631256,43.32575,-46.681736,70.82668,-42.633335,20.264812,9.812726,-15.871918,19.522596,0.07246865,-0.40384373,0.10376751,0.16596167,0.28453097,0.46567944,0.4591336,0.51107496,0.5055962,0.53135246,0.33197394,0.28281102,0.16107701,0.09281554
birdsounds\xc83894.flac,0.24373614598834326,3468.2471116485244,6361.662292480469,-523.39734,34.59621,-28.042887,21.708754,3.2834258,5.964312,2.2564535,-3.2417681,-17.190845,-2.4553397,3.3952541,-7.2155704,-10.864589,0.3250225,0.32697818,0.34401095,0.36756968,0.42413604,0.51580966,0.53419715,0.4776509,0.37231427,0.31200996,0.32205343,0.34823933
birdsounds\xc83912.flac,0.19730806911293194,2594.031807680244,3805.6388569591645,-405.33444,56.394077,-73.09145,27.38935,15.566527,-4.4374456,-11.635683,-1.4692388,-6.7473903,-15.7436905,-5.6486387,3.335726,-2.4831069,0.3463722,0.37153566,0.35775307,0.28511715,0.28105822,0.2798456,0.25976858,0.2037558,0.15748298,0.14631373,0.1938158,0.32405826
birdsounds\xc85842.flac,0.26998222736186905,3831.8519591693735,6569.0957937201565,-367.26297,3.1183379,-46.386063,-21.57927,-21.081972,-20.986109,-25.671057,0.259761,9.494009,-7.2435904,-1.1453115,22.5158,2.9934812,0.48120445,0.5894644,0.5131388,0.4298345,0.30687857,0.24462739,0.24151403,0.2374302,0.24264961,0.2623181,0.32029584,0.39936858
birdsounds\xc86327.flac,0.3884995540472525,4520.040659944263,6244.317791756721,-465.6703,-39.087902,-38.39034,28.452496,-47.95023,-5.796216,1.1759605,-7.5670033,-0.77502817,7.663311,3.9207475,6.9668965,-0.066572055,0.41474935,0.33441767,0.29657385,0.2987847,0.2972472,0.29992104,0.35111308,0.347686,0.3503249,0.40270033,0.3580995,0.35629654
birdsounds\xc89530.flac,0.17332380531478103,2873.376576639483,6124.349463247035,-299.81253,79.19014,-11.158193,16.87738,-26.563871,7.199822,-17.81193,11.37216,-12.700954,9.368306,-13.33863,1.7386531,-9.148388,0.5885514,0.5192461,0.49552134,0.5218543,0.5215987,0.5370386,0.5701417,0.6621921,0.6885035,0.65719104,0.6510251,0.61127335
birdsounds\xc89994.flac,0.08304531195946725,2139.2161011961975,5117.351320836817,-272.6778,93.05533,29.944738,34.69472,5.8491297,12.36706,0.77616215,2.4379365,-4.3961825,2.3579984,-3.2097816,1.248595,2.162144,0.45186913,0.40378237,0.39860705,0.42094412,0.44980702,0.49287048,0.5187883,0.5657092,0.56924486,0.50343055,0.46778882,0.48113778
birdsounds\xc90122.flac,0.29997597144838095,3898.038234408889,6095.4287290906705,-506.33264,-19.128935,-60.637142,-9.1513815,-60.01368,-3.341273,17.25544,5.9984508,11.321363,11.24121,1.8968285,2.7775629,-4.1863785,0.6028419,0.4993949,0.43874252,0.42590353,0.3329556,0.2883297,0.32763916,0.39624745,0.42065424,0.4670714,0.5173409,0.59620553
birdsounds\xc90977.flac,0.2838557584555827,3677.844256220088,6752.379028021852,-174.75826,46.063034,-10.739837,17.19897,-12.659745,-0.46858838,-4.4799385,-3.5266187,-2.8975465,-0.5154324,0.9885874,-0.7093481,-4.7449446,0.49373582,0.48543757,0.4708234,0.5000018,0.5114736,0.52193886,0.5113858,0.49143413,0.49292505,0.47315603,0.42366555,0.44204703
birdsounds\xc91185.flac,0.2472626002488938,3416.335253178443,6170.787169870022,-180.95549,54.864983,-3.4348903,22.853989,-11.207193,-7.6589975,6.500929,-6.1279125,-11.974928,6.4634495,-8.889795,-6.831306,1.4856133,0.3644129,0.3694514,0.35196656,0.37209088,0.39408356,0.384511,0.35698622,0.41878,0.668859,0.57397455,0.40297464,0.33696997
birdsounds\xc92264.flac,0.05711506031177662,1429.0503709545285,2761.7329915364585,-371.02637,128.75807,3.2289762,7.607121,-15.369221,-4.3021398,-21.822086,-6.44451,-19.065031,-11.308797,-21.050669,-12.6519785,-16.609129,0.31202218,0.29130194,0.22196682,0.24441975,0.30379772,0.35293946,0.41047195,0.47850838,0.48117796,0.42604497,0.29079255,0.2651916
birdsounds\xc94211.flac,0.42217597935457796,5156.969952168494,7834.245434287781,-540.19446,-104.005745,-39.695126,47.638092,12.043326,-11.151626,-12.87788,-1.4739938,11.929064,8.373015,-14.047779,-1.8513268,2.771084,0.56631577,0.458709,0.43677232,0.41509253,0.35445496,0.31704578,0.32545927,0.3451479,0.40162936,0.46818584,0.5245739,0.6442732
birdsounds\xc94212.flac,0.42185106464460786,5209.1515308391345,7901.975450158757,-559.0574,-124.608765,-28.94778,65.06978,0.27512854,-32.455486,5.825421,7.9323893,6.664972,-2.9036565,-18.135454,16.465975,4.446593,0.6894155,0.5407893,0.39303204,0.32914272,0.3080555,0.24616355,0.21224469,0.2121237,0.25175607,0.33631387,0.5449637,0.68015
birdsounds\xc94584.flac,0.04975731318981006,1468.2614469930982,2908.6681577459253,-324.60492,108.30474,-10.153129,-1.4345515,13.506904,36.921715,27.661661,10.482148,2.2624485,7.0036316,6.9682426,12.100221,6.8440037,0.50697434,0.531906,0.5884985,0.6260456,0.6133013,0.5952982,0.5204165,0.44228125,0.43246153,0.46050826,0.44342297,0.46681637
birdsounds\xc94614.flac,0.09528793501159111,1799.5659214361688,3662.5461977020163,-331.42117,129.79282,16.551884,9.669353,-13.020588,9.77765,13.966236,7.77585,-6.4448185,7.611932,-2.9375277,6.7782497,5.6734457,0.5667799,0.4769603,0.44937786,0.4164838,0.40011075,0.41294032,0.43692908,0.5011052,0.558192,0.60506254,0.6261496,0.6023217
birdsounds\xc94615.flac,0.06722849873170327,1569.871486031525,3484.1596591972307,-335.4161,134.0236,31.7794,11.5413265,-10.069772,13.244672,10.777233,5.952695,-2.3775392,3.6525433,-0.78381103,6.7835183,6.3377166,0.593093,0.5734846,0.4844018,0.38864195,0.31809217,0.29536584,0.34532562,0.45139113,0.4472914,0.4461691,0.53466237,0.5923533
birdsounds\xc94652.flac,0.4548078531154434,5576.349996961497,7194.493397004014,-654.1841,-121.294464,39.84003,32.86238,-53.120083,26.555668,12.060883,-25.094204,10.245762,12.663564,-17.784285,5.029496,11.605279,0.38207284,0.33394164,0.20717138,0.15896519,0.12914634,0.15017854,0.34740067,0.14317048,0.0862379,0.14686383,0.2541676,0.59304863
birdsounds\xc94669.flac,0.4533444695723684,5444.6355014715655,7936.583341899671,-673.17426,-96.27847,-16.95932,50.20139,-6.1572757,-13.201413,-6.5085835,14.101476,8.86045,-14.292059,-3.0949605,12.644105,-0.10937796,0.47256047,0.6485989,0.6926168,0.6626049,0.5024006,0.3723268,0.32494897,0.2809881,0.3098835,0.34193572,0.31156206,0.35560113
birdsounds\xc94958.flac,0.21248100869876071,3048.4252972770446,4408.990053771449,-505.21835,-64.11316,-125.86801,15.719504,64.79829,16.041805,-22.697996,-22.490671,-3.2237558,12.259952,11.449509,4.851143,-12.521772,0.39140525,0.32956293,0.25100896,0.19959943,0.23629446,0.38159612,0.49157062,0.5105247,0.47836247,0.41712287,0.39952415,0.39009425
birdsounds\xc94964.flac,0.37575153226693053,4772.4476103883335,7255.4489739652045,-610.4497,-127.7077,-54.05314,65.34047,16.988167,-20.754095,-12.849453,3.4765093,11.159366,9.927108,-13.470619,-5.757429,6.1274858,0.42471012,0.44269583,0.35908243,0.31432903,0.29349875,0.3145994,0.35310504,0.39248452,0.46529156,0.46381083,0.48830497,0.44817752
birdsounds\xc94967.flac,0.37617886902559927,4571.590955011485,6265.891271513854,-560.74677,-85.72029,-41.970413,57.319454,5.061887,-25.645693,0.76633567,6.785949,1.6585199,3.3414369,-8.12143,-1.5549306,5.1656733,0.4167014,0.3735163,0.3290292,0.34053218,0.33910757,0.33811453,0.33386004,0.30289346,0.3390853,0.3758786,0.4285341,0.44998318
birdsounds\xc95058.flac,0.4102766222710587,5082.374579112849,6602.897141705709,-596.2994,-118.68893,5.978398,64.121956,-52.318913,5.044096,17.438717,-7.577814,-3.311076,-0.80828553,5.844025,0.8949706,-10.009989,0.48511374,0.3546063,0.27390358,0.27685675,0.25900602,0.23615883,0.25966704,0.19661763,0.20906663,0.24362475,0.257713,0.37408456
birdsounds\xc95381.flac,0.14992745869467702,2512.460997310871,4952.984443920081,-363.88336,82.17716,-24.693602,-2.5486822,-39.614708,-9.268322,-4.1190825,-13.881195,-18.044867,-12.025235,-9.448605,-1.6590868,-2.287511,0.4968801,0.43946865,0.4516032,0.48742837,0.47875494,0.45093703,0.42267597,0.42660084,0.42029738,0.41904208,0.47278184,0.47810808
birdsounds\xc96133.flac,0.2699837250843134,3465.935557692817,6035.683842028601,-366.57687,39.693466,-34.601025,3.2235744,-37.926205,-12.261625,-7.0556684,-7.4098544,-19.790333,-2.0813267,-12.237552,-9.634611,-8.335299,0.27826685,0.3038241,0.30756813,0.33524334,0.37099385,0.36192358,0.28671297,0.41932288,0.5797088,0.4997273,0.49417475,0.34849146
birdsounds\xc98691.flac,0.18443122796252764,3056.359538129216,6262.833276259161,-432.0417,76.43953,-0.41369534,4.8913875,-5.5869107,15.663963,-6.505926,-2.7653291,-10.578543,-5.4117603,-12.363003,-6.9767103,-9.435569,0.6287446,0.61587006,0.56170774,0.56576914,0.56061095,0.58328414,0.56152314,0.5470569,0.53262275,0.5029116,0.5177342,0.57155347
birdsounds\xc98842.flac,0.40321612330594003,4341.84080394652,5993.470294252811,-389.69943,30.96306,-10.3286295,34.7473,-28.71693,22.145456,-22.640347,4.7683296,-5.0383925,-4.7392297,-4.5519576,3.576146,-2.602412,0.31983688,0.32868585,0.3144957,0.3491908,0.420718,0.3612224,0.26069513,0.22968823,0.25113282,0.28702623,0.33251664,0.36950132
birdsounds\xc98942.flac,0.12235824516535874,2230.3419834422325,4600.477114279708,-265.50455,102.08741,-13.345736,14.115172,-2.486296,8.564482,2.3673608,3.9409623,3.7243128,10.952536,3.1500585,3.5581412,-2.9569504,0.5040155,0.45551053,0.41824436,0.4271398,0.45842233,0.4664094,0.49340266,0.46975434,0.48066598,0.4727022,0.6048204,0.7685826
birdsounds\xc99072.flac,0.17588588169642858,2611.0016568597002,3903.40576171875,-569.4969,-62.66371,-126.82236,18.688274,59.122112,38.061905,-48.00723,-28.329374,15.821785,16.97504,7.0404925,-10.40678,-7.9416337,0.16094805,0.08316309,0.10075591,0.06379907,0.034927733,0.06054028,0.1464779,0.20491286,0.2841349,0.42011273,0.70611316,0.2600786
birdsounds\xc99155.flac,0.2327843969994849,3244.07671814974,5563.234652005709,-434.45563,42.127953,9.917333,57.378273,-11.784543,16.278528,11.6461935,-0.96196926,-7.5946474,-4.423578,-7.8732104,-1.9532545,1.7750794,0.5326086,0.54967856,0.51843226,0.48617104,0.4815082,0.46672386,0.4636607,0.480939,0.50404465,0.52967364,0.52803725,0.49802783
birdsounds\xc99299.flac,0.2781423237509356,3626.866718842118,5594.853219586218,-427.51978,40.251194,-11.613632,46.46604,-16.417608,3.1398056,-7.530576,5.276555,7.3579526,2.8435798,2.5515666,3.972796,9.77074,0.42655233,0.37937284,0.27630013,0.29933098,0.36979783,0.35841456,0.3832466,0.34119147,0.35116345,0.364436,0.4048493,0.429858
birdsounds\xc99357.flac,0.27326131959126143,3513.3424850303877,5176.732262899709,-377.82465,17.846224,-22.433912,74.83723,-11.058959,7.40911,-1.0469136,10.242362,1.987074,2.354923,1.6308413,0.9858756,6.9951453,0.33107707,0.3463085,0.32104704,0.29827136,0.34321728,0.32682964,0.30592963,0.32363108,0.35881656,0.34551767,0.2957886,0.30151477
birdsounds\xc99529.flac,0.19367655721362978,2621.7921410649906,4690.382287166959,-347.04544,98.41034,-11.553791,24.254234,-26.404808,3.1800807,-6.4630585,-2.3869753,-9.718854,0.52140945,-1.7995852,-2.5952845,-1.8009123,0.5158925,0.5484867,0.5168728,0.52691704,0.5417286,0.5493453,0.55053264,0.562966,0.5601547,0.5468398,0.5161593,0.4951901
